nose_x,nose_y,nose_z,nose_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,label,exercise
0.5432802,0.4072904,-0.4565422,0.99996996,0.68041337,0.58779615,-0.14340195,0.9997599,0.4279936,0.577503,-0.10155626,0.9999055,0.69814557,0.8570438,-0.24581483,0.9393961,0.3928418,0.88599765,-0.29944095,0.9535639,0.6445865,0.81507194,-0.6625557,0.9346815,0.42172813,0.82380825,-0.85050595,0.94684815,0.6323088,1.0166818,-0.0056947293,0.56041217,0.47487783,1.0210054,0.007683405,0.58595204,0.64480555,1.3656684,0.05555467,0.008063863,0.48175484,1.378207,0.115339085,0.0034465215,0.64579374,1.6705976,0.37363082,0.0005841585,0.4889311,1.6782422,0.38240165,0.00021263286,correct,bicep_curl
0.542829,0.4046573,-0.48521298,0.9999669,0.68113154,0.5930763,-0.16083924,0.99972606,0.4275898,0.5802021,-0.11755723,0.9998853,0.6974179,0.8544073,-0.21606973,0.93922985,0.3902554,0.87242854,-0.24567387,0.95112187,0.62246174,0.91354775,-0.48625922,0.9248659,0.42998725,0.9132796,-0.67027676,0.9252541,0.6264063,1.0215945,-0.012696778,0.54874647,0.47399753,1.0209345,0.014541912,0.5758969,0.6355956,1.3725026,0.056735855,0.00852629,0.4750312,1.3792793,0.13980268,0.0034935768,0.63647264,1.6726707,0.38150746,0.00064332533,0.48267847,1.67893,0.43575135,0.00028595031,correct,bicep_curl
0.5422761,0.40178072,-0.5695473,0.9999625,0.6817446,0.597432,-0.19366643,0.9996352,0.42729074,0.5817235,-0.17775121,0.9998625,0.6910942,0.8552897,-0.21883611,0.9321111,0.38983816,0.8698848,-0.25000268,0.9490134,0.61288655,0.938141,-0.5453264,0.8952999,0.44494516,0.9347212,-0.7105552,0.89920884,0.6234071,1.0245872,-0.016383642,0.51821715,0.4729898,1.0206829,0.018296044,0.5480672,0.6272066,1.3783141,0.03986699,0.008802725,0.46754068,1.3820438,0.13969788,0.0035568236,0.62665194,1.6794833,0.37413344,0.000717304,0.4744247,1.6847295,0.4326291,0.00035111135,correct,bicep_curl
0.5417524,0.39993694,-0.4896645,0.9999604,0.6820617,0.5995654,-0.16775121,0.9995875,0.42697167,0.58315456,-0.14588133,0.9998434,0.6906394,0.8562502,-0.21036509,0.9259504,0.38975742,0.86682725,-0.23088078,0.9440747,0.6140593,0.9406744,-0.47970262,0.87300205,0.4446668,0.93550086,-0.61706436,0.8776232,0.6233579,1.0268725,-0.018107396,0.48501894,0.47292748,1.02091,0.0200315,0.51603156,0.62292576,1.3819615,0.036471337,0.009010419,0.4640614,1.3841048,0.09377523,0.0035589929,0.62143284,1.6826103,0.35706306,0.0007570194,0.46950546,1.6866124,0.31713456,0.00038687137,correct,bicep_curl
0.5414475,0.399026,-0.4793395,0.9999571,0.68179303,0.59933555,-0.14963397,0.99953914,0.4269598,0.5833035,-0.11448033,0.999794,0.68908215,0.8516418,-0.19092228,0.9200293,0.38975292,0.8584281,-0.2167227,0.9308712,0.6159514,0.9362832,-0.45450768,0.85981536,0.44251117,0.93147475,-0.63700056,0.8452781,0.6230583,1.0267144,-0.01908673,0.4682568,0.47376695,1.0185336,0.020944647,0.49887878,0.6237249,1.3759047,0.017696198,0.009638183,0.46462607,1.375767,0.093861654,0.0037186265,0.622486,1.6775811,0.3151061,0.0008198112,0.47016278,1.680811,0.31305292,0.0004765461,correct,bicep_curl
0.54087067,0.3996395,-0.4594232,0.99995786,0.68114835,0.5940593,-0.14057834,0.99957263,0.42693964,0.5807145,-0.10963432,0.9998048,0.7012636,0.84244835,-0.21087292,0.92200726,0.39388186,0.8600663,-0.2406811,0.9311396,0.6387459,0.8383055,-0.5790924,0.86613625,0.4335324,0.90038204,-0.72563374,0.8552739,0.6231012,1.0236052,-0.013685149,0.46998712,0.47357303,1.0164087,0.01568978,0.50108796,0.6238223,1.3596371,0.06158194,0.009285442,0.4637041,1.3643385,0.10311326,0.0035352248,0.6228153,1.6633314,0.3699961,0.00076926575,0.4700542,1.6694728,0.3476917,0.00044242246,correct,bicep_curl
0.5399248,0.40180358,-0.5602642,0.9999604,0.68074816,0.591896,-0.20711274,0.99961066,0.42683393,0.5803631,-0.17169392,0.99982023,0.701674,0.85774463,-0.3082301,0.92522615,0.39541134,0.87889165,-0.32474294,0.935739,0.6465359,0.8032483,-0.7253328,0.8780701,0.42519885,0.86392987,-0.8463715,0.868218,0.6251159,1.0187138,-0.011794565,0.4918268,0.4742751,1.0149342,0.013780805,0.52236193,0.6299035,1.3560119,0.08294862,0.009164629,0.46955723,1.3650302,0.15588373,0.003576863,0.6318331,1.6591887,0.43957877,0.0007549011,0.47923082,1.666495,0.48803872,0.00041617206,correct,bicep_curl
0.5397003,0.4031866,-0.55064946,0.99996376,0.6797382,0.5896194,-0.20738688,0.99964756,0.4267474,0.58032095,-0.17084534,0.99983543,0.7013906,0.87392896,-0.2924299,0.9297485,0.39568165,0.89589494,-0.32237992,0.94000375,0.6484889,0.7836807,-0.6588348,0.8896677,0.4253036,0.82900524,-0.8078343,0.8800439,0.6273832,1.0161977,-0.008446051,0.5143201,0.4751212,1.0149704,0.010440935,0.5411032,0.6353634,1.3565372,0.08761651,0.009059295,0.47649908,1.3659755,0.17307082,0.0036441716,0.638582,1.6599795,0.4393323,0.0007468421,0.48551854,1.6672577,0.4975345,0.0003913566,correct,bicep_curl
0.5394081,0.40452608,-0.52952826,0.9999664,0.6790688,0.58829516,-0.1992057,0.99967974,0.42656207,0.58024985,-0.15227945,0.99984896,0.70188797,0.8815077,-0.25405225,0.9335601,0.3945367,0.907947,-0.28482446,0.9443891,0.6490847,0.76508176,-0.5537542,0.90025365,0.42531258,0.8041199,-0.7279098,0.8911729,0.6317868,1.013413,-0.0068318383,0.53211737,0.47595707,1.0149416,0.008882793,0.55566883,0.643109,1.3571322,0.08608471,0.008670949,0.48363632,1.3680621,0.18576345,0.003682673,0.64577925,1.660755,0.4265709,0.00071108877,0.49349108,1.6677295,0.52149737,0.00036474643,correct,bicep_curl
0.539245,0.4059386,-0.5664488,0.9999688,0.67710745,0.5873693,-0.21977758,0.99970806,0.42620698,0.58020484,-0.18755993,0.99986136,0.7023057,0.8807599,-0.2959171,0.9362158,0.39266583,0.9115625,-0.3273679,0.94842607,0.65073264,0.7583799,-0.63441354,0.90963864,0.42538014,0.797196,-0.7638965,0.9012487,0.63347304,1.0093262,-0.004795059,0.54024386,0.47615218,1.0141475,0.006797767,0.56202286,0.6467541,1.3566433,0.08495375,0.00838182,0.48559442,1.3682953,0.17948252,0.0036555943,0.65238214,1.6607759,0.42031568,0.0006918741,0.4974088,1.6672742,0.4903943,0.0003396465,correct,bicep_curl
0.53903425,0.4075984,-0.5611076,0.9999709,0.6763867,0.58702046,-0.22092688,0.999734,0.42619652,0.5802952,-0.18575123,0.9998725,0.7025013,0.8835182,-0.28734398,0.9392233,0.39259273,0.9090962,-0.3190057,0.95211834,0.65199524,0.76665074,-0.6320608,0.91813546,0.42489877,0.80333525,-0.7504037,0.9102217,0.63413185,1.0078914,-0.0027878569,0.5590294,0.4773747,1.0141044,0.0047007753,0.5785467,0.6472727,1.3559592,0.08228967,0.008388041,0.4871028,1.3687674,0.17339616,0.0037900524,0.6533213,1.6598897,0.41971117,0.0006895555,0.49982947,1.6656945,0.47758794,0.00032119197,correct,bicep_curl
0.539034,0.40724117,-0.48266083,0.9999716,0.6762194,0.58675647,-0.15581715,0.9997535,0.4259363,0.579603,-0.13302544,0.9998803,0.7084887,0.86966515,-0.2565028,0.94021034,0.3920253,0.9072345,-0.28567988,0.9529212,0.6568428,0.77532864,-0.64858013,0.92085344,0.41676363,0.8199933,-0.75905114,0.91632146,0.63405037,1.008176,-0.0027113121,0.5399345,0.47738153,1.0141265,0.004679303,0.5609129,0.6391028,1.355836,0.057674576,0.00828953,0.47800905,1.366917,0.0672546,0.003642144,0.6419605,1.6598176,0.34748408,0.0006673905,0.48607,1.6655277,0.2794059,0.0003040164,correct,bicep_curl
0.5398848,0.40623102,-0.41282797,0.9999712,0.6776072,0.58976084,-0.07839167,0.9997263,0.42592654,0.5807372,-0.07675213,0.9998401,0.7085623,0.84653604,-0.1529075,0.9385918,0.3899903,0.88728124,-0.18313141,0.94009656,0.6565694,0.8417274,-0.50620455,0.9206121,0.41721004,0.89324826,-0.60931623,0.904933,0.63035965,1.0138139,-0.0028581189,0.5186297,0.4766825,1.0141168,0.0048245606,0.54166955,0.6222161,1.3663899,0.046039723,0.010831244,0.45254317,1.3672664,-0.0045291837,0.00417526,0.61860436,1.6685385,0.32562324,0.00080222567,0.46378532,1.6710298,0.1972698,0.00040486729,correct,bicep_curl
0.5406068,0.40594244,-0.40895644,0.9999708,0.67815876,0.5907799,-0.09670217,0.9997222,0.42589492,0.5811361,-0.086846076,0.99983895,0.70818436,0.83254266,-0.1468501,0.94035834,0.38419965,0.86867195,-0.17332748,0.939514,0.6540878,0.86031544,-0.47382975,0.92223495,0.4161164,0.91290784,-0.57382536,0.90426826,0.6220386,1.0187999,-0.0029544001,0.5157677,0.47152367,1.0140741,0.004903891,0.5385221,0.6094056,1.3702338,0.048090804,0.012027741,0.444978,1.3673323,0.05154685,0.0042748423,0.60517913,1.6714177,0.33755082,0.00083900784,0.45070463,1.6710387,0.2870311,0.0004270422,correct,bicep_curl
0.5410269,0.40505534,-0.5532694,0.99996716,0.6787923,0.590771,-0.12323459,0.99972636,0.42598766,0.5809515,-0.099326156,0.99982375,0.70791423,0.83546233,-0.20912082,0.94095916,0.3862986,0.87110996,-0.21738252,0.93697983,0.6494584,0.8511246,-0.63729185,0.9210072,0.41667074,0.90339243,-0.8170595,0.894029,0.62334764,1.0233661,-0.009029387,0.5125543,0.4722545,1.0151243,0.011231808,0.5327365,0.6178969,1.3747411,0.07812129,0.011518873,0.447311,1.3736471,0.1451996,0.0040706517,0.6107688,1.6769837,0.4523847,0.0007893817,0.4556652,1.6784251,0.4827977,0.00041265102,correct,bicep_curl
0.5413008,0.404844,-0.5386177,0.9999661,0.67924994,0.5907173,-0.1269555,0.9997405,0.4259956,0.580909,-0.10692809,0.99982816,0.70772266,0.83651125,-0.23454952,0.94160724,0.3864206,0.8727056,-0.2243227,0.9364772,0.64925086,0.85040826,-0.6595343,0.9222468,0.4169313,0.8960728,-0.7880327,0.8941626,0.6247772,1.0232712,-0.010509382,0.4969907,0.47235805,1.0169481,0.01285919,0.51641065,0.61911464,1.3742713,0.056713007,0.010778221,0.45069328,1.374483,0.13547195,0.0037777156,0.6122875,1.6777686,0.3992554,0.0007339662,0.4592802,1.6799119,0.4531796,0.00038123794,correct,bicep_curl
0.5413294,0.40500623,-0.5548151,0.9999666,0.6794785,0.5900548,-0.16405939,0.99975806,0.42587486,0.5805988,-0.13669148,0.9998383,0.7095717,0.8380779,-0.27216884,0.9428244,0.38938907,0.87572676,-0.27106303,0.937685,0.6495726,0.8469907,-0.7122902,0.9250965,0.41717118,0.89416325,-0.82272404,0.89945954,0.62524027,1.0230998,-0.010452356,0.49049115,0.47239432,1.0206664,0.012797682,0.51136035,0.62128055,1.3746544,0.06455424,0.010163976,0.4521327,1.377358,0.13124368,0.0035225768,0.61425406,1.6787242,0.42589384,0.00069098955,0.46100092,1.682067,0.43694782,0.00035152945,correct,bicep_curl
0.5414785,0.40754184,-0.62339807,0.9999692,0.67906356,0.5894857,-0.269234,0.99977964,0.42587534,0.58002657,-0.23805857,0.9998519,0.7090119,0.8661695,-0.3725253,0.9455197,0.39101726,0.88781,-0.3953132,0.94205326,0.64956963,0.8038399,-0.7782385,0.93198186,0.41721463,0.84865004,-0.8926727,0.90853727,0.62758654,1.0199704,-0.008680586,0.5128475,0.4739183,1.020543,0.01083268,0.53410393,0.6317713,1.368085,0.075938,0.009994236,0.46906242,1.3769428,0.16851793,0.0035222294,0.6306705,1.670898,0.43199548,0.00068978535,0.4764073,1.6771489,0.5088417,0.00033131934,correct,bicep_curl
